  0.00	1	1	S	1379870	                    Spirosoma radiotolerans
  0.00	2	0	G	978	                  Cytophaga
  0.00	2	0	S	985	                    Cytophaga hutchinsonii
  0.00	2	2	S1	269798	                      Cytophaga hutchinsonii ATCC 33406
  0.00	3	0	F	1853232	                Hymenobacteraceae
  0.00	3	0	G	89966	                  Hymenobacter
  0.00	1	1	S	1705399	                    Hymenobacter monticola
  0.00	1	1	S	2607656	                    Hymenobacter busanensis
  0.00	1	1	G1	2615202	                    unclassified Hymenobacter
  0.00	6	0	C	1853228	            Chitinophagia
  0.00	6	0	O	1853229	              Chitinophagales
  0.00	6	1	F	563835	                Chitinophagaceae
  0.00	4	0	G	649461	                  Lacibacter
  0.00	4	0	G1	2630913	                    unclassified Lacibacter
  0.00	4	4	S	2760713	                      Lacibacter sp. S13-6-22
  0.00	1	0	G	1769012	                  Arachidicoccus
  0.00	1	1	S	2341117	                    Arachidicoccus soli
  0.00	2	0	C	117747	            Sphingobacteriia
  0.00	2	0	O	200666	              Sphingobacteriales
  0.00	2	1	F	84566	                Sphingobacteriaceae
  0.00	1	1	G	423349	                  Mucilaginibacter
  0.81	2851	43	D1	1783272	      Terrabacteria group
  0.59	2074	11	P	1239	        Bacillota
  0.33	1173	10	C	91061	          Bacilli
  0.31	1092	42	O	186826	            Lactobacillales
  0.23	806	47	F	1300	              Streptococcaceae
  0.21	758	645	G	1301	                Streptococcus
  0.02	63	10	G1	2608887	                  unclassified Streptococcus
  0.01	49	49	S	2610896	                    Streptococcus sp. LPB0220
  0.00	1	1	S	712623	                    Streptococcus sp. oral taxon 061
  0.00	1	1	S	1316408	                    Streptococcus sp. HSISM1
  0.00	1	1	S	2664091	                    Streptococcus sp. zg-86
  0.00	1	1	S	2576376	                    Streptococcus sp. 1643
  0.00	17	1	S	1318	                  Streptococcus parasanguinis
  0.00	15	15	S1	760570	                    Streptococcus parasanguinis ATCC 15912
  0.00	1	1	S1	1114965	                    Streptococcus parasanguinis FW213
  0.00	5	5	S	1307	                  Streptococcus suis
  0.00	4	4	S	1303	                  Streptococcus oralis
  0.00	4	4	S	1302	                  Streptococcus gordonii
  0.00	4	3	S	1305	                  Streptococcus sanguinis
  0.00	1	1	S1	388919	                    Streptococcus sanguinis SK36
  0.00	4	4	S	684066	                  Streptococcus lactarius
  0.00	2	0	G1	119603	                  Streptococcus dysgalactiae group
  0.00	2	1	S	1334	                    Streptococcus dysgalactiae
  0.00	1	1	S1	119602	                      Streptococcus dysgalactiae subsp. equisimilis
  0.00	2	1	S	1313	                  Streptococcus pneumoniae
  0.00	1	1	S1	516950	                    Streptococcus pneumoniae CGSP14
  0.00	2	2	S	1314	                  Streptococcus pyogenes
  0.00	2	2	S	1433513	                  Streptococcus gwangjuense
  0.00	1	1	S	1825069	                  Streptococcus marmotae
  0.00	1	0	S	45634	                  Streptococcus cristatus
  0.00	1	1	S1	889201	                    Streptococcus cristatus ATCC 51100
  0.00	1	1	S	1346	                  Streptococcus iniae
  0.00	1	0	S	1308	                  Streptococcus thermophilus
  0.00	1	1	S1	1436725	                    Streptococcus thermophilus TH1477
  0.00	1	1	G	1357	                Lactococcus
  0.07	238	29	F	33958	              Lactobacillaceae
  0.04	157	26	G	2767887	                Ligilactobacillus
  0.04	131	131	S	1624	                  Ligilactobacillus salivarius
  0.01	33	12	G	2742598	                Limosilactobacillus
  0.01	19	19	S	1598	                  Limosilactobacillus reuteri
  0.00	1	1	S	1633	                  Limosilactobacillus vaginalis
  0.00	1	1	S	227942	                  Limosilactobacillus gastricus
  0.00	17	15	G	1578	                Lactobacillus
  0.00	2	2	S	1596	                  Lactobacillus gasseri
  0.00	1	0	G	2767842	                Lactiplantibacillus
  0.00	1	1	S	1589	                  Lactiplantibacillus pentosus
  0.00	1	0	G	2767885	                Latilactobacillus
  0.00	1	1	S	28038	                  Latilactobacillus curvatus
  0.00	4	0	F	186828	              Carnobacteriaceae
  0.00	3	1	G	117563	                Granulicatella
  0.00	2	2	S	46124	                  Granulicatella adiacens
  0.00	1	0	G	29393	                Dolosigranulum
  0.00	1	1	S	29394	                  Dolosigranulum pigrum
  0.00	1	0	F	81852	              Enterococcaceae
  0.00	1	0	G	1350	                Enterococcus
  0.00	1	1	S	1352	                  Enterococcus faecium
  0.00	1	0	F	186827	              Aerococcaceae
  0.00	1	0	G	46123	                Abiotrophia
  0.00	1	1	S	46125	                  Abiotrophia defectiva
  0.02	71	7	O	1385	            Bacillales
  0.01	40	0	F	90964	              Staphylococcaceae
  0.01	31	0	G	1279	                Staphylococcus
  0.01	26	26	S	1286	                  Staphylococcus simulans
  0.00	3	3	S	29382	                  Staphylococcus cohnii
  0.00	1	1	S	1282	                  Staphylococcus epidermidis
  0.00	1	1	S	1280	                  Staphylococcus aureus
  0.00	8	0	G	69965	                Macrococcus
  0.00	8	8	S	2875764	                  Macrococcus armenti
  0.00	1	0	G	2803850	                Mammaliicoccus
  0.00	1	1	S	42858	                  Mammaliicoccus lentus
  0.01	18	2	F	186817	              Bacillaceae
  0.00	11	6	G	1386	                Bacillus
  0.00	3	0	G1	86661	                  Bacillus cereus group
  0.00	2	0	S	1396	                    Bacillus cereus
  0.00	2	2	S1	526969	                      Bacillus cereus m1550
  0.00	1	0	S	1428	                    Bacillus thuringiensis
  0.00	1	1	S1	1442	                      Bacillus thuringiensis serovar tolworthi
  0.00	1	0	G1	185979	                  unclassified Bacillus (in: firmicutes)
  0.00	1	1	S	2851015	                    Bacillus sp. 7D3
  0.00	1	0	G1	653685	                  Bacillus subtilis group
  0.00	1	0	G2	1938374	                    Bacillus amyloliquefaciens group
  0.00	1	1	S	492670	                      Bacillus velezensis
  0.00	2	0	G	2675233	                Metabacillus
  0.00	2	0	G1	2675274	                  unclassified Metabacillus
  0.00	2	2	S	2745198	                    Metabacillus sp. KUDC1714
  0.00	1	0	G	175304	                Lentibacillus
  0.00	1	0	G1	2614679	                  unclassified Lentibacillus
  0.00	1	1	S	2518176	                    Lentibacillus sp. CBA3610
  0.00	1	0	G	1221880	                Psychrobacillus
  0.00	1	1	S	2283160	                  Psychrobacillus glaciei
  0.00	1	0	G	2800373	                Priestia
  0.00	1	1	S	1404	                  Priestia megaterium
  0.00	6	0	O1	539002	              Bacillales incertae sedis
  0.00	6	0	O2	539738	                Bacillales Family XI. Incertae Sedis
  0.00	6	1	G	1378	                  Gemella
  0.00	5	5	S	84135	                    Gemella sanguinis
  0.24	837	17	C	909932	          Negativicutes
  0.23	817	0	O	1843489	            Veillonellales
  0.23	817	3	F	31977	              Veillonellaceae
  0.23	813	543	G	29465	                Veillonella
  0.07	258	233	S	29466	                  Veillonella parvula
  0.01	25	25	S1	1316254	                    Veillonella parvula HSIVP1
  0.00	6	6	S	423477	                  Veillonella rogosae
  0.00	2	0	G1	2630086	                  unclassified Veillonella
  0.00	2	2	S	2682455	                    Veillonella sp. S12025-13
  0.00	1	1	S	39777	                  Veillonella atypica
  0.00	1	1	S	39778	                  Veillonella dispar
  0.00	1	1	S	248315	                  Veillonella rodentium
  0.00	1	1	S	2682456	                  Veillonella nakazawae
  0.00	1	0	G	39948	                Dialister
  0.00	1	1	S	39950	                  Dialister pneumosintes
  0.00	3	0	O	909929	            Selenomonadales
  0.00	2	0	F	1843491	              Selenomonadaceae
  0.00	2	0	G	970	                Selenomonas
  0.00	2	2	S	69823	                  Selenomonas sputigena
  0.00	1	0	F	1843490	              Sporomusaceae
  0.00	1	0	G	2375	                Sporomusa
  0.00	1	1	S	2377	                  Sporomusa termitida
  0.01	42	0	C	186801	          Clostridia
  0.01	42	7	O	186802	            Eubacteriales
  0.01	28	2	F	186803	              Lachnospiraceae
  0.01	23	10	G	1164882	                Lachnoanaerobaculum
  0.00	12	12	S	2490855	                  Lachnoanaerobaculum gingivalis
  0.00	1	1	S	617123	                  Lachnoanaerobaculum umeaense
  0.00	1	0	G	28050	                Lachnospira
  0.00	1	1	S	39485	                  Lachnospira eligens
  0.00	1	0	G	1663717	                Herbinix
  0.00	1	1	S	1679721	                  Herbinix luporum
  0.00	1	0	G	2719313	                Enterocloster
  0.00	1	0	S	333367	                  Enterocloster asparagiformis
  0.00	1	1	S1	518636	                    [Clostridium] asparagiforme DSM 15981
  0.00	4	0	F	186804	              Peptostreptococcaceae
  0.00	3	0	G	1257	                Peptostreptococcus
  0.00	3	0	G1	2652281	                  unclassified Peptostreptococcus
  0.00	3	3	S	3003601	                    Peptostreptococcus sp. CBA3647
  0.00	1	0	G	2743582	                Peptacetobacter
  0.00	1	1	S	89152	                  Peptacetobacter hiranonis
  0.00	1	0	F	186806	              Eubacteriaceae
  0.00	1	0	G	1730	                Eubacterium
  0.00	1	1	S	1736	                  Eubacterium limosum
  0.00	1	1	F	186807	              Peptococcaceae
  0.00	1	0	F	31979	              Clostridiaceae
  0.00	1	0	G	1649459	                Hungatella
  0.00	1	0	S	154046	                  Hungatella hathewayi
  0.00	1	1	S1	742737	                    Hungatella hathewayi WAL-18680
  0.00	8	0	C	1737404	          Tissierellia
  0.00	8	0	O	1737405	            Tissierellales
  0.00	8	0	F	1570339	              Peptoniphilaceae
  0.00	4	0	G	162289	                Peptoniphilus
  0.00	4	4	S	54006	                  Peptoniphilus ivorii
  0.00	4	0	G	543311	                Parvimonas
  0.00	4	4	S	33033	                  Parvimonas micra
  0.00	3	0	C	526524	          Erysipelotrichia
  0.00	3	1	O	526525	            Erysipelotrichales
  0.00	2	0	F	128827	              Erysipelotrichaceae
  0.00	2	0	G	118747	                Bulleidia
  0.00	2	0	G1	2704656	                  unclassified Bulleidia
  0.00	2	2	S	2806552	                    Bulleidia sp. zg-1006
  0.12	412	2	P	201174	        Actinomycetota
  0.12	408	103	C	1760	          Actinomycetes
  0.05	170	0	O	2037	            Actinomycetales
  0.05	170	46	F	2049	              Actinomycetaceae
  0.03	104	22	G	2529408	                Schaalia
  0.02	70	70	S	1660	                  Schaalia odontolytica
  0.00	12	12	S	52773	                  Schaalia meyeri
  0.00	15	10	G	1654	                Actinomyces
  0.00	3	3	S	2763540	                  Actinomyces trachealis
  0.00	1	1	S	52771	                  Actinomyces howellii
  0.00	1	0	G1	2609248	                  unclassified Actinomyces
  0.00	1	1	S	712122	                    Actinomyces sp. oral taxon 414
  0.00	3	0	G	76833	                Actinobaculum
  0.00	3	0	G1	2609299	                  unclassified Actinobaculum
  0.00	3	3	S	2495645	                    Actinobaculum sp. 313
  0.00	1	1	G	28263	                Arcanobacterium
  0.00	1	0	G	2692118	                Winkia
  0.00	1	1	S	33007	                  Winkia neuii
  0.02	70	2	O	85006	            Micrococcales
  0.02	58	11	F	1268	              Micrococcaceae
  0.01	45	4	G	32207	                Rothia
  0.01	32	32	S	43675	                  Rothia mucilaginosa
  0.00	9	9	S	172042	                  Rothia aeria
  0.00	2	2	G	57493	                Kocuria
  0.00	8	0	F	85023	              Microbacteriaceae
  0.00	8	0	G	33882	                Microbacterium
  0.00	8	8	S	104336	                  Microbacterium foliorum
  0.00	1	0	F	85020	              Dermabacteraceae
  0.00	1	0	G	43668	                Brachybacterium
  0.00	1	0	S	43669	                  Brachybacterium faecium
  0.00	1	1	S1	446465	                    Brachybacterium faecium DSM 4810
  0.00	1	0	F	85021	              Intrasporangiaceae
  0.00	1	0	G	53457	                Janibacter
  0.00	1	1	S	857417	                  Janibacter indicus
  0.01	36	0	O	85007	            Mycobacteriales
  0.00	15	1	F	1762	              Mycobacteriaceae
  0.00	13	0	G	1763	                Mycobacterium
  0.00	11	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.00	11	11	S	78331	                    Mycobacterium canettii
  0.00	1	1	S	2738409	                  Mycobacterium ostraviense
  0.00	1	0	G1	120793	                  Mycobacterium avium complex (MAC)
  0.00	1	1	S	1767	                    Mycobacterium intracellulare
  0.00	1	0	G	1073531	                Mycolicibacter
  0.00	1	0	G1	2642523	                  unclassified Mycolicibacter
  0.00	1	1	S	2875777	                    Mycolicibacter sp. MYC017
  0.00	11	0	F	85025	              Nocardiaceae
  0.00	11	0	G	1827	                Rhodococcus
  0.00	11	0	G1	192944	                  unclassified Rhodococcus (in: high G+C Gram-positive bacteria)
  0.00	11	11	S	2507582	                    Rhodococcus sp. ABRD24
  0.00	6	0	F	1653	              Corynebacteriaceae
  0.00	6	2	G	1716	                Corynebacterium
  0.00	1	1	S	43768	                  Corynebacterium matruchotii
  0.00	1	1	S	322009	                  Corynebacterium cyclohexanicum
  0.00	1	1	S	1979527	                  Corynebacterium kefirresidentii
  0.00	1	1	S	37637	                  Corynebacterium pseudodiphtheriticum
  0.00	2	0	F	2805586	              Lawsonellaceae
  0.00	2	0	G	1847725	                Lawsonella
  0.00	2	2	S	1528099	                  Lawsonella clevelandensis
  0.00	1	0	F	85028	              Tsukamurellaceae
  0.00	1	0	G	2060	                Tsukamurella
  0.00	1	0	G1	2633480	                  unclassified Tsukamurella
  0.00	1	1	S	2929795	                    Tsukamurella sp. PLM1
  0.00	1	0	F	316606	              Segniliparaceae
  0.00	1	0	G	286801	                Segniliparus
  0.00	1	0	S	286802	                  Segniliparus rotundus
  0.00	1	1	S1	640132	                    Segniliparus rotundus DSM 44985
  0.01	22	0	O	85009	            Propionibacteriales
  0.01	20	0	F	31957	              Propionibacteriaceae
  0.01	20	6	G	1912216	                Cutibacterium
  0.00	14	14	S	1747	                  Cutibacterium acnes
  0.00	2	0	F	85015	              Nocardioidaceae
  0.00	1	1	G	1839	                Nocardioides
  0.00	1	0	G	2040	                Aeromicrobium
  0.00	1	0	G1	2633570	                  unclassified Aeromicrobium
  0.00	1	1	S	1736306	                    Aeromicrobium sp. Leaf245
  0.00	4	0	O	85011	            Kitasatosporales
  0.00	4	0	F	2062	              Streptomycetaceae
  0.00	4	0	G	2805681	                Yinghuangia
  0.00	4	0	G1	2846306	                  unclassified Yinghuangia
  0.00	4	4	S	2896848	                    Yinghuangia sp. ASG 101
  0.00	2	0	O	85010	            Pseudonocardiales
  0.00	2	1	F	2070	              Pseudonocardiaceae
  0.00	1	0	G	2893576	                Allosaccharopolyspora
  0.00	1	1	S	2665642	                  Allosaccharopolyspora coralli
  0.00	1	0	O	85012	            Streptosporangiales
  0.00	1	1	F	2012	              Thermomonosporaceae
  0.00	2	0	C	84998	          Coriobacteriia
  0.00	2	0	O	84999	            Coriobacteriales
  0.00	2	0	F	1643824	              Atopobiaceae
  0.00	2	0	G	133925	                Olsenella
  0.00	2	0	S	133926	                  Olsenella uli
  0.00	2	2	S1	633147	                    Olsenella uli DSM 7084
  0.09	314	59	P	544448	        Mycoplasmatota
  0.07	237	4	O	2790996	          Mycoplasmoidales
  0.07	232	0	F	2895623	            Metamycoplasmataceae
  0.06	224	39	G	2895509	              Metamycoplasma
  0.04	140	140	S	2098	                Metamycoplasma hominis
  0.01	43	43	S	2124	                Metamycoplasma salivarium
  0.00	2	2	S	2121	                Metamycoplasma orale
  0.00	8	7	G	2995234	              Mycoplasmoides
  0.00	1	1	S	2104	                Mycoplasmoides pneumoniae
  0.00	1	0	F	2790998	            Mycoplasmoidaceae
  0.00	1	0	G	2791001	              Malacoplasma
  0.00	1	0	S	28227	                Malacoplasma penetrans
  0.00	1	1	S1	272633	                  Malacoplasma penetrans HF-2
  0.01	18	0	C	31969	          Mollicutes
  0.00	15	0	O	2085	            Mycoplasmatales
  0.00	15	5	F	2092	              Mycoplasmataceae
  0.00	9	0	G	2093	                Mycoplasma
  0.00	8	0	G1	2683645	                  unclassified Mycoplasma
  0.00	4	4	S	2725994	                    Mycoplasma sp. 1654_15
  0.00	4	4	S	2801918	                    Mycoplasma sp. E35C
  0.00	1	0	G1	656088	                  Mycoplasma mycoides group
  0.00	1	0	S	2102	                    Mycoplasma mycoides
  0.00	1	1	S1	40477	                      Mycoplasma mycoides subsp. capri
  0.00	1	0	G	2923352	                Mesomycoplasma
  0.00	1	1	S	171288	                  Mesomycoplasma molare
  0.00	2	0	O	186329	            Acholeplasmatales
  0.00	2	0	F	2146	              Acholeplasmataceae
  0.00	2	0	G	2903106	                Haploplasma
  0.00	2	2	S	29552	                  Haploplasma axanthum
  0.00	1	0	O	186328	            Entomoplasmatales
  0.00	1	0	F	2131	              Spiroplasmataceae
  0.00	1	0	G	2132	                Spiroplasma
  0.00	1	0	G1	2637901	                  unclassified Spiroplasma
  0.00	1	1	S	216963	                    Spiroplasma sp. TIUS-1
  0.00	5	0	D2	1798711	        Cyanobacteriota/Melainabacteria group
  0.00	5	0	P	1117	          Cyanobacteriota
  0.00	5	1	C	3028117	            Cyanophyceae
  0.00	2	0	O	1161	              Nostocales
  0.00	2	0	F	1162	                Nostocaceae
  0.00	2	0	G	1177	                  Nostoc
  0.00	2	0	G1	2593658	                    unclassified Nostoc
  0.00	1	1	S	2764711	                      Nostoc sp. MS1
  0.00	1	1	S	2914041	                      Nostoc sp. UHCC 0870
  0.00	1	0	O	1890424	              Synechococcales
  0.00	1	0	F	2881426	                Prochlorococcaceae
  0.00	1	0	G	1218	                  Prochlorococcus
  0.00	1	0	S	1219	                    Prochlorococcus marinus
  0.00	1	1	S1	59920	                      Prochlorococcus marinus str. NATL2A
  0.00	1	0	O	1955042	              Gloeomargaritales
  0.00	1	0	F	1955043	                Gloeomargaritaceae
  0.00	1	0	G	1188227	                  Gloeomargarita
  0.00	1	0	S	1188228	                    Gloeomargarita lithophora
  0.00	1	1	S1	1188229	                      Gloeomargarita lithophora Alchichica-D10
  0.00	3	0	P	1297	        Deinococcota
  0.00	3	0	C	188787	          Deinococci
  0.00	2	0	O	2762275	            Trueperales
  0.00	2	0	F	332247	              Trueperaceae
  0.00	2	0	G	332248	                Truepera
  0.00	2	0	S	332249	                  Truepera radiovictrix
  0.00	2	2	S1	649638	                    Truepera radiovictrix DSM 17093
  0.00	1	0	O	118964	            Deinococcales
  0.00	1	0	F	183710	              Deinococcaceae
  0.00	1	0	G	1298	                Deinococcus
  0.00	1	1	S	200252	                  Deinococcus aetherius
  0.34	1216	13	P	1224	      Pseudomonadota
  0.25	872	41	C	28216	        Betaproteobacteria
  0.23	803	64	O	80840	          Burkholderiales
  0.20	719	78	F	119060	            Burkholderiaceae
  0.15	547	0	G	47670	              Lautropia
  0.15	547	547	S	47671	                Lautropia mirabilis
  0.02	78	0	G	106589	              Cupriavidus
  0.02	66	66	S	164546	                Cupriavidus taiwanensis
  0.00	12	12	S	1040979	                Cupriavidus neocaledonicus
  0.00	11	7	G	32008	              Burkholderia
  0.00	4	0	G1	87882	                Burkholderia cepacia complex
  0.00	4	4	S	87883	                  Burkholderia multivorans
  0.00	4	4	G	48736	              Ralstonia
  0.00	1	0	G	93217	              Pandoraea
  0.00	1	1	S	1891094	                Pandoraea fibrosis
  0.00	8	1	F	80864	            Comamonadaceae
  0.00	5	2	G	80865	              Delftia
  0.00	3	3	S	80866	                Delftia acidovorans
  0.00	1	1	G	28065	              Rhodoferax
  0.00	1	0	G	34072	              Variovorax
  0.00	1	1	G1	663243	                unclassified Variovorax
  0.00	7	0	F	75682	            Oxalobacteraceae
  0.00	7	0	G	846	              Oxalobacter
  0.00	7	7	S	933080	                Oxalobacter vibrioformis
  0.00	4	0	F	506	            Alcaligenaceae
  0.00	2	1	G	222	              Achromobacter
  0.00	1	0	S	85698	                Achromobacter xylosoxidans
  0.00	1	1	S1	1167634	                  Achromobacter xylosoxidans NH44784-1996
  0.00	1	0	G	517	              Bordetella
  0.00	1	1	S	520	                Bordetella pertussis
  0.00	1	1	G	1100891	              Paenalcaligenes
  0.00	1	0	F	2975441	            Sphaerotilaceae
  0.00	1	0	G	34102	              Sphaerotilus
  0.00	1	1	S	639200	                Sphaerotilus sulfidivorans
  0.01	18	0	O	206351	          Neisseriales
  0.01	18	5	F	481	            Neisseriaceae
  0.00	7	6	G	538	              Eikenella
  0.00	1	1	S	539	                Eikenella corrodens
  0.00	5	5	G	482	              Neisseria
  0.00	1	0	G	1193515	              Snodgrassella
  0.00	1	0	S	1196083	                Snodgrassella alvi
  0.00	1	1	S1	1196094	                  Snodgrassella alvi wkB2
  0.00	9	1	O	32003	          Nitrosomonadales
  0.00	8	6	F	32011	            Methylophilaceae
  0.00	2	2	G	16	              Methylophilus
  0.00	1	0	O	1442155	          Ferrovales
  0.00	1	0	F	1442156	            Ferrovaceae
  0.00	1	0	G	416212	              Ferrovum
  0.00	1	1	S	416213	                Ferrovum myxofaciens
  0.08	294	13	C	1236	        Gammaproteobacteria
  0.06	214	7	O	91347	          Enterobacterales
  0.06	204	181	F	543	            Enterobacteriaceae
  0.00	17	5	G	561	              Escherichia
  0.00	10	8	S	562	                Escherichia coli
  0.00	2	2	S1	83333	                  Escherichia coli K-12
  0.00	1	1	S	208962	                Escherichia albertii
  0.00	1	1	S	1499973	                Escherichia marmotae
  0.00	4	0	G	620	              Shigella
  0.00	4	4	S	624	                Shigella sonnei
  0.00	1	0	G	547	              Enterobacter
  0.00	1	0	G1	354276	                Enterobacter cloacae complex
  0.00	1	1	S	208224	                  Enterobacter kobei
  0.00	1	0	F1	2890311	              Klebsiella/Raoultella group
  0.00	1	0	G	570	                Klebsiella
  0.00	1	1	S	573	                  Klebsiella pneumoniae
  0.00	3	0	F	1903411	            Yersiniaceae
  0.00	2	0	G	613	              Serratia
  0.00	2	2	S	615	                Serratia marcescens
  0.00	1	0	G	629	              Yersinia
  0.00	1	0	S	29483	                Yersinia aldovae
  0.00	1	1	S1	1453495	                  Yersinia aldovae 670-83
  0.01	28	0	O	72274	          Pseudomonadales
  0.01	28	4	F	135621	            Pseudomonadaceae
  0.01	24	4	G	286	              Pseudomonas
  0.00	16	0	G1	136843	                Pseudomonas fluorescens group
  0.00	14	14	S	29442	                  Pseudomonas tolaasii
  0.00	1	1	S	298	                  Pseudomonas marginalis
  0.00	1	0	S	294	                  Pseudomonas fluorescens
  0.00	1	1	S1	1038922	                    Pseudomonas fluorescens Q2-87
  0.00	2	0	G1	196821	                unclassified Pseudomonas
  0.00	1	1	S	2908006	                  Pseudomonas sp. T1-3-2
  0.00	1	1	S	2892442	                  Pseudomonas sp. CIP-10
  0.00	1	1	G1	136849	                Pseudomonas syringae group
  0.00	1	0	G1	136845	                Pseudomonas putida group
  0.00	1	1	S	47885	                  Pseudomonas oryzihabitans
  0.00	13	0	O	2887326	          Moraxellales
  0.00	13	1	F	468	            Moraxellaceae
  0.00	7	7	G	469	              Acinetobacter
  0.00	5	1	G	475	              Moraxella
  0.00	4	4	S	34062	                Moraxella osloensis
  0.00	7	0	O	135622	          Alteromonadales
  0.00	6	0	F	267888	            Pseudoalteromonadaceae
  0.00	6	4	G	53246	              Pseudoalteromonas
  0.00	1	0	G1	194690	                unclassified Pseudoalteromonas
  0.00	1	1	S	1761891	                  Pseudoalteromonas sp. 13-15
  0.00	1	1	S	43659	                Pseudoalteromonas tetraodonis
  0.00	1	0	F	267889	            Colwelliaceae
  0.00	1	0	G	28228	              Colwellia
  0.00	1	0	S	28229	                Colwellia psychrerythraea
  0.00	1	1	S1	167879	                  Colwellia psychrerythraea 34H
