  0.26	1	1	-	398578	                  Delftia acidovorans SPH-1
  0.26	1	1	S	180282	                Delftia tsuruhatensis
  0.51	2	0	G	34072	              Variovorax
  0.26	1	1	S	34073	                Variovorax paradoxus
  0.26	1	1	S	436515	                Variovorax boronicumulans
  0.51	2	0	G	2490452	              Serpentinomonas
  0.26	1	1	S	1458425	                Serpentinomonas raichei
  0.26	1	1	S	1458426	                Serpentinomonas mccroryi
  0.26	1	0	G	12916	              Acidovorax
  0.26	1	0	-	2684926	                unclassified Acidovorax
  0.26	1	1	S	1858609	                  Acidovorax sp. T1
  2.05	8	0	F	119060	            Burkholderiaceae
  0.51	2	1	G	47670	              Lautropia
  0.26	1	1	S	47671	                Lautropia mirabilis
  0.51	2	0	G	48736	              Ralstonia
  0.26	1	1	S	329	                Ralstonia pickettii
  0.26	1	1	S	190721	                Ralstonia insidiosa
  0.26	1	0	G	32008	              Burkholderia
  0.26	1	0	S	87882	                Burkholderia cepacia complex
  0.26	1	0	S	95486	                  Burkholderia cenocepacia
  0.26	1	1	-	1055524	                    Burkholderia cenocepacia H111
  0.26	1	0	G	44013	              Polynucleobacter
  0.26	1	1	S	576610	                Polynucleobacter necessarius
  0.26	1	1	G	93217	              Pandoraea
  0.26	1	0	G	2571159	              Mycetohabitans
  0.26	1	0	S	412963	                Paraburkholderia rhizoxinica
  0.26	1	1	-	882378	                  Paraburkholderia rhizoxinica HKI 454
  1.54	6	0	F	506	            Alcaligenaceae
  0.51	2	0	G	222	              Achromobacter
  0.26	1	1	S	85698	                Achromobacter xylosoxidans
  0.26	1	0	-	2626865	                unclassified Achromobacter
  0.26	1	1	S	1758194	                  Achromobacter sp. AONIH1
  0.26	1	0	G	29574	              Taylorella
  0.26	1	0	S	84590	                Taylorella asinigenitalis
  0.26	1	1	-	1008459	                  Taylorella asinigenitalis MCE3
  0.26	1	0	G	90243	              Oligella
  0.26	1	1	S	90245	                Oligella urethralis
  0.26	1	1	G	257820	              Kerstersia
  0.26	1	1	G	1100891	              Paenalcaligenes
  1.28	5	0	-	119065	            unclassified Burkholderiales
  1.03	4	0	-	224471	              Burkholderiales Genera incertae sedis
  0.26	1	1	G	32012	                Thiomonas
  0.26	1	0	G	93681	                Roseateles
  0.26	1	1	S	76731	                  Roseateles depolymerans
  0.26	1	0	G	212743	                Rhizobacter
  0.26	1	1	S	946333	                  Rhizobacter gummiphilus
  0.26	1	0	G	318147	                Paucibacter
  0.26	1	0	-	2642959	                  unclassified Paucibacter
  0.26	1	1	S	1768242	                    Paucibacter sp. KCTC 42545
  0.26	1	0	-	80841	              unclassified Burkholderiales (miscellaneous)
  0.26	1	1	S	1834205	                Burkholderiales bacterium YL45
  0.77	3	0	F	995019	            Sutterellaceae
  0.77	3	1	G	40544	              Sutterella
  0.26	1	1	S	2494234	                Sutterella megalosphaeroides
  0.26	1	1	S	2584944	                Sutterella faecalis
  0.51	2	0	F	75682	            Oxalobacteraceae
  0.26	1	0	G	29580	              Janthinobacterium
  0.26	1	0	S	55508	                Janthinobacterium agaricidamnosum
  0.26	1	1	-	1349767	                  Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628
  0.26	1	0	G	149698	              Massilia
  0.26	1	1	S	321984	                Massilia plicata
  3.59	14	0	O	206351	          Neisseriales
  2.82	11	0	F	481	            Neisseriaceae
  2.05	8	1	G	482	              Neisseria
  0.26	1	1	S	484	                Neisseria flavescens
  0.26	1	1	S	487	                Neisseria meningitidis
  0.26	1	1	S	495	                Neisseria elongata
  0.26	1	1	S	28091	                Neisseria weaveri
  0.26	1	1	S	28449	                Neisseria subflava
  0.26	1	1	S	640030	                Neisseria zalophi
  0.26	1	0	-	2623750	                unclassified Neisseria
  0.26	1	1	S	655307	                  Neisseria sp. KEM232
  0.26	1	0	G	538	              Eikenella
  0.26	1	1	S	539	                Eikenella corrodens
  0.26	1	0	G	32257	              Kingella
  0.26	1	1	S	504	                Kingella kingae
  0.26	1	0	G	1193515	              Snodgrassella
  0.26	1	0	S	1196083	                Snodgrassella alvi
  0.26	1	1	-	1196094	                  Snodgrassella alvi wkB2
  0.77	3	0	F	1499392	            Chromobacteriaceae
  0.51	2	0	-	90153	              Chromobacterium group
  0.51	2	0	G	535	                Chromobacterium
  0.51	2	1	S	536	                  Chromobacterium violaceum
  0.26	1	1	-	243365	                    Chromobacterium violaceum ATCC 12472
  0.26	1	0	G	168470	              Laribacter
  0.26	1	1	S	168471	                Laribacter hongkongensis
  2.05	8	0	O	32003	          Nitrosomonadales
  1.03	4	0	F	32011	            Methylophilaceae
  0.51	2	0	G	359407	              Methylotenera
  0.26	1	0	S	359408	                Methylotenera mobilis
  0.26	1	1	-	583345	                  Methylotenera mobilis JLW8
  0.26	1	0	S	1055487	                Methylotenera versatilis
  0.26	1	1	-	666681	                  Methylotenera versatilis 301
  0.26	1	0	G	16	              Methylophilus
  0.26	1	0	-	2630143	                unclassified Methylophilus
  0.26	1	1	S	1662285	                  Methylophilus sp. TWE2
  0.26	1	0	G	1679002	              Candidatus Methylopumilus
  0.26	1	1	S	1581680	                Candidatus Methylopumilus turicensis
  0.77	3	1	F	2008793	            Sterolibacteriaceae
  0.51	2	0	-	2211107	              unclassified Sterolibacteriaceae
  0.26	1	1	S	2211108	                Sterolibacteriaceae bacterium J5B
  0.26	1	1	S	2496847	                Sterolibacteriaceae bacterium M52
  0.26	1	0	F	2008790	            Thiobacillaceae
  0.26	1	0	G	919	              Thiobacillus
  0.26	1	0	S	36861	                Thiobacillus denitrificans
  0.26	1	1	-	292415	                  Thiobacillus denitrificans ATCC 25259
  0.26	1	0	-	119066	          unclassified Betaproteobacteria
  0.26	1	0	G	33055	            Candidatus Kinetoplastibacterium
  0.26	1	1	S	1576550	              Candidatus Kinetoplastibacterium sorsogonicusi
  0.26	1	0	O	206389	          Rhodocyclales
  0.26	1	1	F	2008794	            Zoogloeaceae
  9.23	36	0	C	28211	        Alphaproteobacteria
  3.08	12	0	O	356	          Rhizobiales
  1.28	5	0	F	82115	            Rhizobiaceae
  1.28	5	0	-	227290	              Rhizobium/Agrobacterium group
  0.77	3	1	G	357	                Agrobacterium
  0.51	2	0	S	1183400	                  Agrobacterium tumefaciens complex
  0.26	1	1	S	358	                    Agrobacterium tumefaciens
  0.26	1	1	S	1176649	                    Agrobacterium fabrum
  0.26	1	0	G	379	                Rhizobium
  0.26	1	0	-	2613769	                  unclassified Rhizobium
  0.26	1	1	S	424182	                    Rhizobium sp. IRBG74
  0.26	1	0	G	1525371	                Neorhizobium
  0.26	1	0	-	2629175	                  unclassified Neorhizobium
  0.26	1	1	S	1825976	                    Neorhizobium sp. NCHU2750
  0.77	3	0	F	119045	            Methylobacteriaceae
  0.77	3	0	G	407	              Methylobacterium
  0.26	1	0	S	334852	                Methylobacterium oryzae
  0.26	1	1	-	693986	                  Methylobacterium oryzae CBMB20
  0.26	1	1	S	418223	                Methylobacterium phyllosphaerae
  0.26	1	0	-	2615210	                unclassified Methylobacterium
  0.26	1	1	S	739141	                  Methylobacterium sp. XJLW
  0.51	2	0	F	41294	            Bradyrhizobiaceae
  0.26	1	0	G	40136	              Oligotropha
  0.26	1	0	S	40137	                Oligotropha carboxidovorans
  0.26	1	1	-	504832	                  Oligotropha carboxidovorans OM5
  0.26	1	1	G	85413	              Bosea
  0.26	1	0	F	45401	            Hyphomicrobiaceae
  0.26	1	0	G	81	              Hyphomicrobium
  0.26	1	0	S	1427356	                Hyphomicrobium nitrativorans
  0.26	1	1	-	1029756	                  Hyphomicrobium nitrativorans NL23
  0.26	1	0	F	118882	            Brucellaceae
  0.26	1	0	G	528	              Ochrobactrum
  0.26	1	1	S	271865	                Ochrobactrum quorumnocens
  3.08	12	0	O	204458	          Caulobacterales
  3.08	12	0	F	76892	            Caulobacteraceae
  1.79	7	0	G	41275	              Brevundimonas
  1.03	4	0	-	2622653	                unclassified Brevundimonas
  0.26	1	1	S	1827469	                  Brevundimonas sp. GW460-12-10-14-LB2
  0.26	1	1	S	2562582	                  Brevundimonas sp. 'scallop'
  0.26	1	1	S	2579977	                  Brevundimonas sp. SGAir0440
  0.26	1	1	S	2591463	                  Brevundimonas sp. M20
  0.26	1	1	S	41276	                Brevundimonas vesicularis
  0.26	1	1	S	588932	                Brevundimonas naejangsanensis
  0.26	1	1	S	1325724	                Brevundimonas vancanneytii
  1.03	4	0	G	75	              Caulobacter
  0.51	2	1	S	88688	                Caulobacter segnis
  0.26	1	1	-	509190	                  Caulobacter segnis ATCC 21756
  0.26	1	1	S	155892	                Caulobacter vibrioides
  0.26	1	0	-	2648921	                unclassified Caulobacter
  0.26	1	1	S	69665	                  Caulobacter sp. FWC26
  0.26	1	0	-	81440	              unclassified Caulobacteraceae
  0.26	1	1	S	1759059	                Caulobacteraceae bacterium OTSz_A_272
  2.05	8	0	O	204457	          Sphingomonadales
  1.54	6	0	F	335929	            Erythrobacteraceae
  1.03	4	1	G	1111	              Porphyrobacter
  0.51	2	0	-	2683265	                unclassified Porphyrobacter
  0.26	1	1	S	1896196	                  Porphyrobacter sp. LM 6
  0.26	1	1	S	2547601	                  Porphyrobacter sp. YT40
  0.26	1	1	S	1112	                Porphyrobacter neustonensis
  0.26	1	1	G	1041	              Erythrobacter
  0.26	1	1	G	361177	              Altererythrobacter
  0.51	2	1	F	41297	            Sphingomonadaceae
  0.26	1	0	G	13687	              Sphingomonas
  0.26	1	1	S	1549858	                Sphingomonas taxi
  0.51	2	0	O	766	          Rickettsiales
  0.51	2	0	F	942	            Anaplasmataceae
  0.51	2	0	G	943	              Ehrlichia
  0.51	2	0	S	106178	                canis group
  0.51	2	1	S	944	                  Ehrlichia canis
  0.26	1	1	-	269484	                    Ehrlichia canis str. Jake
  0.26	1	0	O	204441	          Rhodospirillales
  0.26	1	0	F	41295	            Rhodospirillaceae
  0.26	1	0	G	171436	              Tistrella
  0.26	1	0	S	171437	                Tistrella mobilis
  0.26	1	1	-	1110502	                  Tistrella mobilis KA081020-065
  0.26	1	0	O	204455	          Rhodobacterales
  0.26	1	0	F	31989	            Rhodobacteraceae
  0.26	1	0	G	60136	              Sulfitobacter
  0.26	1	1	S	421000	                Sulfitobacter donghicola
  2.31	9	0	-	68525	        delta/epsilon subdivisions
  2.31	9	0	C	29547	          Epsilonproteobacteria
  2.05	8	0	O	213849	            Campylobacterales
  2.05	8	0	F	72294	              Campylobacteraceae
  2.05	8	0	G	194	                Campylobacter
  0.51	2	1	S	199	                  Campylobacter concisus
  0.26	1	1	-	360104	                    Campylobacter concisus 13826
  0.51	2	1	S	200	                  Campylobacter curvus
  0.26	1	1	-	360105	                    Campylobacter curvus 525.92
  0.51	2	0	-	2593542	                  unclassified Campylobacter
  0.26	1	1	S	1660074	                    Campylobacter sp. RM8964
  0.26	1	1	S	1660076	                    Campylobacter sp. RM12175
  0.26	1	1	S	204	                  Campylobacter showae
  0.26	1	1	S	824	                  Campylobacter gracilis
  0.26	1	0	O	235899	            Nautiliales
  0.26	1	0	F	224467	              Nautiliaceae
  0.26	1	0	G	191301	                Caminibacter
  0.26	1	1	S	291048	                  Caminibacter mediatlanticus
  0.77	3	0	C	2008785	        Hydrogenophilalia
  0.77	3	0	O	119069	          Hydrogenophilales
  0.77	3	1	F	206349	            Hydrogenophilaceae
  0.51	2	1	G	70774	              Hydrogenophilus
  0.26	1	1	S	297	                Hydrogenophilus thermoluteolus
 35.90	140	0	-	1783272	      Terrabacteria group
 20.00	78	0	P	1239	        Firmicutes
 13.85	54	1	C	91061	          Bacilli
  7.44	29	1	O	1385	            Bacillales
  3.59	14	0	F	90964	              Staphylococcaceae
  3.59	14	1	G	1279	                Staphylococcus
  0.51	2	1	S	1296	                  Staphylococcus sciuri
  0.26	1	1	-	147467	                    Staphylococcus sciuri subsp. sciuri
  0.26	1	1	S	1280	                  Staphylococcus aureus
  0.26	1	1	S	1283	                  Staphylococcus haemolyticus
  0.26	1	1	S	1288	                  Staphylococcus xylosus
  0.26	1	1	S	1290	                  Staphylococcus hominis
  0.26	1	1	S	29382	                  Staphylococcus cohnii
  0.26	1	1	S	29385	                  Staphylococcus saprophyticus
  0.26	1	1	S	61015	                  Staphylococcus succinus
  0.26	1	0	-	91994	                  unclassified Staphylococcus
  0.26	1	1	S	2044912	                    Staphylococcus sp. SDB 2975
  0.26	1	1	S	170573	                  Staphylococcus pettenkoferi
  0.26	1	1	S	214473	                  Staphylococcus nepalensis
  0.26	1	1	S	643214	                  Staphylococcus stepanovicii
  2.56	10	0	F	186817	              Bacillaceae
  2.31	9	1	G	1386	                Bacillus
  1.28	5	0	S	86661	                  Bacillus cereus group
  0.77	3	0	S	1396	                    Bacillus cereus
  0.26	1	1	-	451709	                      Bacillus cereus 03BB108
  0.26	1	1	-	572264	                      Bacillus cereus 03BB102
  0.26	1	0	-	1179100	                      Bacillus cereus biovar anthracis
  0.26	1	1	-	637380	                        Bacillus cereus biovar anthracis str. CI
  0.26	1	1	S	1392	                    Bacillus anthracis
  0.26	1	1	S	1405	                    Bacillus mycoides
  0.77	3	0	S	653685	                  Bacillus subtilis group
  0.51	2	1	S	1423	                    Bacillus subtilis
  0.26	1	1	-	1204342	                      Bacillus subtilis BEST7003
  0.26	1	0	S	1938374	                    Bacillus amyloliquefaciens group
  0.26	1	1	S	492670	                      Bacillus velezensis
  0.26	1	0	G	45667	                Halobacillus
  0.26	1	1	S	45668	                  Halobacillus litoralis
  0.77	3	0	-	539002	              Bacillales incertae sedis
  0.77	3	0	-	539738	                Bacillales Family XI. Incertae Sedis
  0.77	3	0	G	1378	                  Gemella
  0.26	1	1	S	1379	                    Gemella haemolysans
  0.26	1	1	S	29391	                    Gemella morbillorum
  0.26	1	1	S	84135	                    Gemella sanguinis
  0.26	1	0	F	186822	              Paenibacillaceae
  0.26	1	1	G	55080	                Brevibacillus
  6.15	24	1	O	186826	            Lactobacillales
  5.90	23	0	F	1300	              Streptococcaceae
  5.90	23	1	G	1301	                Streptococcus
  0.77	3	1	S	1318	                  Streptococcus parasanguinis
  0.26	1	1	-	760570	                    Streptococcus parasanguinis ATCC 15912
  0.26	1	1	-	1114965	                    Streptococcus parasanguinis FW213
  0.77	3	0	-	2608887	                  unclassified Streptococcus
  0.26	1	1	S	712633	                    Streptococcus sp. oral taxon 431
  0.26	1	1	S	2576376	                    Streptococcus sp. 1643
  0.26	1	1	S	2610896	                    Streptococcus sp. LPB0220
  0.51	2	1	S	1303	                  Streptococcus oralis
  0.26	1	1	-	1077464	                    Streptococcus oralis subsp. tigurinus
  0.51	2	1	S	1304	                  Streptococcus salivarius
  0.26	1	1	-	1048332	                    Streptococcus salivarius CCHSS3
  0.51	2	1	S	1305	                  Streptococcus sanguinis
  0.26	1	1	-	388919	                    Streptococcus sanguinis SK36
  0.26	1	1	S	1302	                  Streptococcus gordonii
  0.26	1	1	S	1307	                  Streptococcus suis
  0.26	1	1	S	1313	                  Streptococcus pneumoniae
  0.26	1	1	S	1343	                  Streptococcus vestibularis
  0.26	1	1	S	28037	                  Streptococcus mitis
  0.26	1	0	S	45634	                  Streptococcus cristatus
  0.26	1	1	-	889201	                    Streptococcus cristatus ATCC 51100
  0.26	1	1	S	78535	                  Streptococcus viridans
  0.26	1	0	S	671232	                  Streptococcus anginosus group
  0.26	1	1	S	76860	                    Streptococcus constellatus
  0.26	1	1	S	2021971	                  Streptococcus respiraculi
  0.26	1	1	S	2382163	                  Streptococcus koreensis
  3.08	12	0	C	186801	          Clostridia
  2.82	11	0	O	186802	            Clostridiales
  1.03	4	0	F	31979	              Clostridiaceae
  1.03	4	1	G	1485	                Clostridium
  0.51	2	1	S	1513	                  Clostridium tetani
  0.26	1	1	-	1231072	                    Clostridium tetani 12124569
  0.26	1	1	S	1491	                  Clostridium botulinum
  0.77	3	1	F	186803	              Lachnospiraceae
  0.26	1	0	G	1506553	                Lachnoclostridium
  0.26	1	0	S	66219	                  Lachnoclostridium phytofermentans
  0.26	1	1	-	357809	                    Lachnoclostridium phytofermentans ISDg
  0.26	1	0	G	2719231	                Lacrimispora
  0.26	1	0	S	84030	                  Lacrimispora saccharolytica
  0.26	1	1	-	610130	                    [Clostridium] saccharolyticum WM1
  0.51	2	0	-	186813	              unclassified Clostridiales
  0.26	1	0	-	39779	                unclassified Clostridiales (miscellaneous)
  0.26	1	1	S	2109688	                  Clostridiales bacterium CCNA10
  0.26	1	0	G	1918454	                Flintibacter
  0.26	1	0	-	2610894	                  unclassified Flintibacter
  0.26	1	1	S	2610895	                    Flintibacter sp. KGMB00164
  0.51	2	0	F	216572	              Oscillospiraceae
  0.26	1	0	G	459786	                Oscillibacter
  0.26	1	0	-	2629304	                  unclassified Oscillibacter
  0.26	1	1	S	2109687	                    Oscillibacter sp. PEA192
  0.26	1	0	G	2591381	                Dysosmobacter
  0.26	1	1	S	2093857	                  Dysosmobacter welbionis
  0.26	1	0	O	485256	            Natranaerobiales
  0.26	1	0	F	485255	              Natranaerobiaceae
  0.26	1	0	G	375928	                Natranaerobius
  0.26	1	0	S	375929	                  Natranaerobius thermophilus
  0.26	1	1	-	457570	                    Natranaerobius thermophilus JW/NM-WN-LF
  2.82	11	0	C	909932	          Negativicutes
  2.56	10	0	O	1843489	            Veillonellales
  2.56	10	0	F	31977	              Veillonellaceae
  1.28	5	0	G	29465	                Veillonella
  0.51	2	1	S	29466	                  Veillonella parvula
  0.26	1	1	-	479436	                    Veillonella parvula DSM 2008
  0.26	1	1	S	39777	                  Veillonella atypica
  0.26	1	1	S	39778	                  Veillonella dispar
  0.26	1	1	S	248315	                  Veillonella rodentium
  1.03	4	0	G	906	                Megasphaera
  0.77	3	1	S	907	                  Megasphaera elsdenii
  0.26	1	1	-	1064535	                    Megasphaera elsdenii DSM 20460
  0.26	1	1	-	1458465	                    Megasphaera elsdenii 14-14
  0.26	1	1	S	2144175	                  Megasphaera stantonii
  0.26	1	0	G	39948	                Dialister
  0.26	1	1	S	39950	                  Dialister pneumosintes
  0.26	1	0	O	1843488	            Acidaminococcales
  0.26	1	0	F	909930	              Acidaminococcaceae
  0.26	1	1	G	904	                Acidaminococcus
  0.26	1	0	C	1737404	          Tissierellia
  0.26	1	0	O	1737405	            Tissierellales
  0.26	1	0	F	1570339	              Peptoniphilaceae
  0.26	1	0	G	162289	                Peptoniphilus
  0.26	1	1	S	54005	                  Peptoniphilus harei
 10.51	41	0	P	201174	        Actinobacteria
 10.51	41	1	C	1760	          Actinobacteria
  4.87	19	1	O	85006	            Micrococcales
  1.79	7	0	F	1268	              Micrococcaceae
  1.03	4	0	G	32207	                Rothia
  0.51	2	1	S	2047	                  Rothia dentocariosa
  0.26	1	1	-	762948	                    Rothia dentocariosa ATCC 17931
  0.51	2	1	S	43675	                  Rothia mucilaginosa
  0.26	1	1	-	680646	                    Rothia mucilaginosa DY-18
  0.51	2	0	G	1269	                Micrococcus
  0.51	2	1	S	1270	                  Micrococcus luteus
  0.26	1	1	-	465515	                    Micrococcus luteus NCTC 2665
  0.26	1	0	G	2078575	                Psychromicrobium
  0.26	1	1	S	1618207	                  Psychromicrobium lacuslunae
  1.28	5	0	F	85023	              Microbacteriaceae
  0.51	2	0	G	33882	                Microbacterium
  0.26	1	1	S	82380	                  Microbacterium oxydans
  0.26	1	0	-	2609290	                  unclassified Microbacterium
  0.26	1	1	S	2483401	                    Microbacterium sp. 10M-3C3
  0.51	2	0	G	1705353	                Aurantimicrobium
  0.26	1	1	S	708131	                  Aurantimicrobium minutum
  0.26	1	0	-	2623385	                  unclassified Aurantimicrobium
  0.26	1	1	S	1987356	                    Aurantimicrobium sp. MWH-Mo1
  0.26	1	0	G	427753	                Humibacter
  0.26	1	0	-	2635918	                  unclassified Humibacter
  0.26	1	1	S	2282656	                    Humibacter sp. BT305
  0.77	3	0	F	85021	              Intrasporangiaceae
  0.51	2	0	G	53457	                Janibacter
  0.26	1	1	S	53458	                  Janibacter limosus
  0.26	1	1	S	857417	                  Janibacter indicus
  0.26	1	0	G	267408	                Arsenicicoccus
  0.26	1	0	-	2663846	                  unclassified Arsenicicoccus
  0.26	1	1	S	1658671	                    Arsenicicoccus sp. oral taxon 190
  0.26	1	0	F	85022	              Jonesiaceae
  0.26	1	0	G	43673	                Jonesia
  0.26	1	1	S	43674	                  Jonesia denitrificans
  0.26	1	0	F	125316	              Beutenbergiaceae
  0.26	1	0	G	947525	                Miniimonas
  0.26	1	0	-	2626367	                  unclassified Miniimonas
  0.26	1	1	S	2171623	                    Miniimonas sp. S16
  0.26	1	0	F	145357	              Dermacoccaceae
  0.26	1	0	G	745364	                Luteipulveratus
  0.26	1	1	S	571913	                  Luteipulveratus mongoliensis
  2.05	8	0	O	2037	            Actinomycetales
  2.05	8	1	F	2049	              Actinomycetaceae
  1.03	4	1	G	1654	                Actinomyces
  0.26	1	1	S	1659	                  Actinomyces israelii
  0.26	1	1	S	111015	                  Actinomyces radicidentis
  0.26	1	1	S	1852377	                  Actinomyces pacaensis
